OBJECTID,LICENSE,TRADE_NAME,APPLICANT,CLASS,ADDRESS,ADDRID,X,Y,STATUS,TYPE,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,WARD,ZIPCODE,SMD,ANC,COVERCHARGE,DANCING,OFFPREMISESTORAGE,STORAGEFACILITY,DISTILLERY_PUB,LONGITUDE,LATITUDE,TOTAL_CAPACITY,GAMES_OF_SKILL,SPORTS_WAGGERING
1283,ABRA-102592,The Salt Line,Dock 79 Restaurant LLC,C,79 Potomac AVE SE,313299,399407.41,133724.67,Active,Restaurant,,CHECKED,,,CHECKED,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00682875,38.87134746,359,,
1284,ABRA-102597,Roti Mediterranean Grill,"Roti Square 54, LLC",D,"2221 I ST NW, #1",307441,395695.79,137014.65,Active,Restaurant,,,,,CHECKED,,,Ward 2,20037,SMD 2A07,ANC 2A,,,,,,-77.04962044,38.90097485,98,,
1285,ABRA-102598,Roti Mediterranean Grill,Roti 1311 F Street LLC,D,1311 F ST NW,297579,397376.85,136633.28,Active,Restaurant,,,,CHECKED,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.03023914,38.89754595,157,,
1286,ABRA-102653,A - Team Importers,A-Team Importers LLC,A,4221 CONNECTICUT AVE NW,309008,394552.23,141770.13,Active,Internet,,,,,,,,Ward 3,20008,SMD 3F02,ANC 3F,,,,,,-77.06284154,38.94380738,,,
1287,ABRA-102667,Dupont Circle FreshFarm Market,Aaron C. Dutton,Caterer,1600 20th ST NW,242869,396079.17,138162.25,Active,Manufacturer,,,,,,CHECKED,,Ward 2,20009,SMD 2B02,ANC 2B,,,,,,-77.04520726,38.91131462,,,
1288,ABRA-102696,Grape Intentions Inc.,"Grape Intentions, Inc.",A,175 R ST NE,300028,399659.89,138271.89,Active,Internet,,,,,,,,Ward 5,20002,SMD 5E03,ANC 5E,,,,,,-77.00392153,38.91231064,,,
1289,ABRA-102830,The Fairfax at Embassy Row,"Noiro South, LLC",C,2100 Massachusetts AVE NW,225940,395921.69,138070.77,Active,Hotel,,CHECKED,,,,,,Ward 2,20008,SMD 2B02,ANC 2B,,,,,,-77.04702246,38.91048982,250,,
1290,ABRA-102866,Anxo Cidery & Tasting Room,"Basque Bar, LLC",C,711 KENNEDY ST NW,250302,398017.74,143184.89,Active,Tavern,,,,CHECKED,CHECKED,,CHECKED,Ward 4,20011,SMD 4D01,ANC 4D,,,,,,-77.02287001,38.95656659,80,,
1291,ABRA-102904,Booeymonger Restaurant,Booey of Georgetown Corporation,D,3265 PROSPECT ST NW,276321,394356.7,137586.21,Active,Restaurant,,,,,CHECKED,,,Ward 2,20007,SMD 2E03,ANC 2E,,,,,,-77.06506263,38.90611608,30,,
1292,ABRA-102915,Nando's Peri-Peri,"Nando's Of Woodley Park, LLC",C,2631 Connecticut AVE NW,284444,395521.79,139630.89,Active,Restaurant,,,,CHECKED,,,,Ward 3,20008,SMD 3C01,ANC 3C,,,,,,-77.05164344,38.92454195,147,,
1293,ABRA-102933,Proper 21,"Proper Ventures, LLC",C,1319 F ST NW,243088,397345.35,136641.59,Active,Tavern,,CHECKED,,CHECKED,,,,Ward 2,20004,SMD 2C01,ANC 2C,,CHECKED,,,,-77.0306023,38.89762038,238,,
1294,ABRA-102955,Luna Grill & Diner DC,"1301 Restaurant Ventures, Inc",C,1301 CONNECTICUT AVE NW,241267,396363.22,137754.95,Active,Restaurant,,,,CHECKED,,,,Ward 2,20036,SMD 2B07,ANC 2B,,,,,,-77.04193,38.90764641,84,,
1295,ABRA-102985,The Washington Hilton,"Dupont Hotel Project Owner, LLC",C,"1919 CONNECTICUT AVE NW, #A",242829,396076.89,138733.91,Active,Hotel,,CHECKED,,,CHECKED,,,Ward 1,20009,SMD 1C01,ANC 1C,,CHECKED,,,,-77.04523681,38.91646431,1118,,
1296,ABRA-103008,Service Bar,"Service Bar, LLC",C,926 U ST NW,278819,397830.91,138775.5,Active,Tavern,,CHECKED,,,,,,Ward 1,20001,SMD 1B02,ANC 1B,,,,,,-77.02501159,38.91684505,40,,
1297,ABRA-103055,Champion Kitchen,E and K Inc.,C,7730 GEORGIA AVE NW,285418,397674.05,146165.97,Active,Restaurant,,CHECKED,,,,,,Ward 4,20012,SMD 4A02,ANC 4A,,,,,,-77.02684539,38.98342002,44,,
1298,ABRA-103082,Kingfisher,Barlender LLC,C,1414 14th ST NW,218119,397205.15,137947.82,Active,Tavern,,CHECKED,,,,,,Ward 2,20005,SMD 2F02,ANC 2F,,,,,,-77.03222381,38.90938726,65,CHECKED,
1299,ABRA-103084,Red Wolf Imports,"Red Wolf Imports, LLC",B,175 R ST NE,300028,399659.89,138271.89,Issued,Wholesaler,,,,,,,,Ward 5,20002,SMD 5E03,ANC 5E,,,,,,-77.00392153,38.91231064,,,
1300,ABRA-103085,Crimson,H Street F & B LLC & HBCT LLC,C,627 H ST NW,238700,398161.01,136907.11,Active,Hotel,,CHECKED,,,CHECKED,,,Ward 2,20001,SMD 2C01,ANC 2C,,,,,,-77.02120024,38.90001437,575,,
1301,ABRA-103087,Elle,"Bundle Bit, LLC",C,"3221 MOUNT PLEASANT ST NW, #B",284607,396677.79,140440.97,Active,Tavern,,,,,,,,Ward 1,20010,SMD 1D04,ANC 1D,,,,,,-77.03831618,38.93184453,98,,
1302,ABRA-103120,801 Restaurant & Bar,801 Restaurant LLC,C,801 FLORIDA AVE NW,226350,397998.23,138787.66,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 1,20001,SMD 1B02,ANC 1B,CHECKED,CHECKED,,,,-77.02308228,38.91695499,125,,
1303,ABRA-103124,Rioja Market,"Four Brothers, LLC",B,1824 COLUMBIA RD NW,235409,396267.37,139344.51,Active,Retail - Class B,,,,,,,,Ward 1,20009,SMD 1C03,ANC 1C,,,,,,-77.04304373,38.92196563,,,
1304,ABRA-103150,Oasis Market,"Noma Spirits and Wines, Inc.",A,1179 3RD ST NE,72474,399845,137515.74,Active,Retail - Liquor Store,,,,,,,,Ward 6,20002,SMD 6C06,ANC 6C,,,,,,-77.00178701,38.90549937,,,
1305,ABRA-103151,Thomas & Sons Market,Rehabot Services LLC,B,3425 BENNING RD NE,302283,403762.85,136461.84,Active,Retail - Grocery,,,,,,,,Ward 7,20019,SMD 7D04,ANC 7D,,,,,,-76.95662357,38.89599742,,,
1306,ABRA-103161,New Congressional Liquor,"Wine Root, Inc.",A,404 1ST ST SE,27399,399517.2,135219.93,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 6,20003,SMD 6B01,ANC 6B,,,,,,-77.00556463,38.88481775,,,
1307,ABRA-103164,Fino Tavern,"Fino Tavern, LLc",C,1230 9TH ST NW,239788,397899.02,137627.22,405.1 New Const,Restaurant,,,,,,,,Ward 2,20001,SMD 2F06,ANC 2F,,,,,,-77.02422271,38.90650112,75,,
1308,ABRA-103193,Thai and Pho Bistro,"KPT, INC",C,2153 P ST NW,243159,395807.3,137994.17,Active,Restaurant,,,,,,,,Ward 2,20037,SMD 2B02,ANC 2B,,,,,,-77.0483409,38.90979924,36,,
1309,ABRA-103195,Tiger Fork,"Noddle Dog Hospitality, LLC",C,922 RR N ST NW,239757,397843.03,137688.5,Active,Tavern,,CHECKED,,,,,,Ward 2,20001,SMD 2F06,ANC 2F,,,,,,-77.02486843,38.90705268,98,,
1310,ABRA-103208,Wicked Bloom,"Southeast Restaurant Group, LLC",Caterer,1540 NORTH CAPITOL ST NW,236787,399187.68,138092.72,Active,Caterer,,,,,,,,Ward 5,20002,SMD 5E05,ANC 5E,,,,,,-77.00936599,38.91069664,,,
1311,ABRA-103270,Circle 7 Express Food Store,"Assmira, Inc.",B,740 KENILWORTH AVE NE,288937,404607.06,136990.6,Issued,Retail - Grocery,,,,,,,,Ward 7,20019,SMD 7D02,ANC 7D,,,,,,-76.94688836,38.90075666,,,
1312,ABRA-103271,Aperto,"Aperto, LLC",C,2013 I ST NW,302232,396046.72,137078.85,Active,Restaurant,,,,CHECKED,,,,Ward 2,20006,SMD 2A06,ANC 2A,,,,,,-77.04557517,38.90155483,127,,
1313,ABRA-103290,Osteria Al Volo,"Cucina al Volo Manufacturing, LLC",C,1790 COLUMBIA RD NW,236641,396341.61,139426.45,Active,Restaurant,,,,,,,,Ward 1,20009,SMD 1C07,ANC 1C,,,,,,-77.04218805,38.92270408,73,,
1314,ABRA-103291,Bardo River Brewery,BARDO LLC,B,25 POTOMAC AVE SE,46652,399309.52,133646.56,Active,Manufacturer,,,CHECKED,,CHECKED,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00795671,38.87064374,,,
1315,ABRA-103292,Ocean Prime,"Cameron Mitchell Restaurants, LLC",C,"1341 G ST NW, STE 100",240652,397270.13,136746.84,Active,Restaurant,,CHECKED,,,,,,Ward 2,20005,SMD 2C01,ANC 2C,,,,,,-77.03146984,38.89856862,297,,
1316,ABRA-103359,The Graham Georgetown,"Legacy Hotel Group, LLC",C,1075 Thomas Jefferson ST NW,273855,394802.56,137438.57,Active,Hotel,,CHECKED,,,CHECKED,,,Ward 2,20007,SMD 2E05,ANC 2E,,,,,,-77.05992112,38.90478884,57,,
1317,ABRA-103465,Kellari,Washington Kellari N.W. LLC,C,1700 K ST NW,243334,396544.82,137147.58,Active,Restaurant,,,,,CHECKED,,,Ward 2,20006,SMD 2B06,ANC 2B,,,,,,-77.0398332,38.90217607,236,,
1318,ABRA-103505,Decades,Decades LLC,C,1219 CONNECTICUT AVE NW,278950,396428.34,137631.49,Issued,Nightclub,,,,,CHECKED,,,Ward 2,20036,SMD 2B05,ANC 2B,,,,,,-77.04117856,38.90653484,800,,
1319,ABRA-103519,Artechouse,"ATH, LLC",C,1250 Maryland AVE SW,289120,397446.48,135095.71,Active,Multipurpose,,,,,,,,Ward 6,20024,SMD 6D01,ANC 6D,,,,,,-77.02943074,38.88369515,371,,
1320,ABRA-103525,Saul Urban Host,"Saul Urban Host, LLC",C,15 DUPONT CIR NW,225555,396316.05,138003.42,Active,Tavern,,,,,,,,Ward 2,20036,SMD 2B07,ANC 2B,,,,,,-77.04247517,38.90988485,48,,
1321,ABRA-103546,Bluejacket,"Neighborhood Restaurant Group XIII, LLC",Caterer,300 Tingey ST SE,307287,399889.57,134154.2,Active,Caterer,,,,,,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00127262,38.87521736,,,
1322,ABRA-103575,Chevy Chase Wine & Spirits,"Chevy Chase Liquors, LLC",A,5544 CONNECTICUT AVE NW,299973,393432.55,144073.23,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 3,20015,SMD 3G06,ANC 3G,,,,,,-77.07577941,38.96454666,,,
1323,ABRA-103577,Mirabelle,16th Street Dining Inc.,C,900 16TH ST NW,301936,396791.84,137096.59,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20006,SMD 2B05,ANC 2B,,,,,,-77.03698518,38.90171734,180,,
1324,ABRA-103663,Penn Quarter FreshFarm Market,Penn Quarter FreshFarm Market,Caterer,400 8TH ST NW,238147,397979.31,136354.25,Active,Manufacturer,,,,,,CHECKED,,Ward 2,20004,SMD 2C03,ANC 2C,,,,,,-77.02329328,38.89503361,,,
1325,ABRA-103665,Smert Sun Market,Neighbourhood of Smret Market LLC,B,415 RHODE ISLAND AVE NE,26073,400009.51,139085.69,Active,Retail - Class B,,,CHECKED,,,CHECKED,,Ward 5,20002,SMD 5E03,ANC 5E,,,,,,-76.99989034,38.91964202,,,
1326,ABRA-103671,Roanoke Valley DC,Roanoke Valley Wine Company,A,"301 NEW YORK AVE NE, UNIT 2B003",287373,400012.87,138038.89,Active,Wholesaler,,,,,,,,Ward 5,20002,SMD 5D01,ANC 5D,,,,,,-76.99985161,38.91021176,,,
1327,ABRA-103680,The Smith,"TS5 Hospitality, LLC",C,901 F ST NW,242796,397891.19,136633.46,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02430993,38.89754896,326,,
1328,ABRA-103693,Capo,"Capo, LLC",C,715 Florida AVE NW,218726,398043.2,138764.87,Active,Tavern,,CHECKED,,,,,,Ward 1,20001,SMD 1B01,ANC 1B,CHECKED,CHECKED,,,,-77.02256367,38.91674979,147,,
1329,ABRA-103708,PHO 12th STREET,PHO 12th STREET LLC,C,3740 12th ST NE,300963,400753.95,140879.61,Active,Restaurant,,,,CHECKED,,,,Ward 5,20017,SMD 5B05,ANC 5B,,,,,,-76.99130395,38.93580189,46,,
1330,ABRA-103723,J & D Market,"Miku, LLC",B,2201 MINNESOTA AVE SE,50557,402204.69,133721.34,Active,Retail - Grocery,,,,,,,,Ward 8,20020,SMD 8A01,ANC 8A,,,,,,-76.97459412,38.87131523,,,
1331,ABRA-103741,Sfoglina Pasta House,"FT Casaluca DC II, LLC",C,4445 CONNECTICUT AVE NW,312972,394400.35,142083.1,Active,Restaurant,,,,CHECKED,,,,Ward 3,20008,SMD 3F04,ANC 3F,,,,,,-77.06459607,38.94662542,89,,
1332,ABRA-103786,G Street Food,G Street Food 15 LLC,Caterer,1030 15TH ST NW,278796,396955.3,137284.57,Active,Caterer,,,,,,,,Ward 2,20005,SMD 2B05,ANC 2B,,,,,,-77.03510157,38.90341131,,,
1333,ABRA-103801,Johnny's Halfshell,"Hightide, LLC",C,1819 COLUMBIA RD NW,235360,396213.74,139336.13,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 1,20009,SMD 1C03,ANC 1C,,,,,,-77.04366214,38.92188991,96,,
1334,ABRA-103802,Pesce,"Ceci, LLC",C,2002 P ST NW,300946,396078.81,137959.86,Active,Restaurant,,,,,,,,Ward 2,20036,SMD 2B02,ANC 2B,,,,,,-77.04521025,38.90949142,70,,
1335,ABRA-103848,Thai Phoon,"TUPP, INC.",C,2011 S ST NW,242566,396059.18,138495.83,Active,Restaurant,,,,CHECKED,,,,Ward 2,20009,SMD 2B01,ANC 2B,,,,,,-77.04543966,38.91431953,85,,
1336,ABRA-103855,Rocket Liquors,RPRK LLC,A,900 KENNEDY ST NW,285453,397747.68,143133.95,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 4,20011,SMD 4D01,ANC 4D,,,,,,-77.02598562,38.95610705,,,
1337,ABRA-103856,All Purpose,Waterfront Pizzeria LLC,C,79 POTOMAC AVE SE,313299,399407.41,133724.67,Active,Restaurant,,,,,CHECKED,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00682875,38.87134746,225,,
1338,ABRA-103863,Chicken + Whiskey,"Chicken and Whiskey, LLC",C,1738 14TH ST NW,240116,397191.04,138440.83,Active,Restaurant,,CHECKED,,,,,,Ward 2,20009,SMD 2F01,ANC 2F,,,,,,-77.03238851,38.91382842,48,,
1339,ABRA-103871,Chateau Remix,"TKO, LLC",C,3439 BENNING RD NE,287903,403799.27,136464.69,Active,Tavern,,CHECKED,,,,,,Ward 7,20019,SMD 7D04,ANC 7D,CHECKED,CHECKED,,,,-76.95620372,38.89602294,350,,
1340,ABRA-103881,Succotash,"Succotash F Street, LLC",C,915 F ST NW,242798,397853.91,136644.23,Active,Restaurant,,CHECKED,,,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02473972,38.89764589,355,,
1341,ABRA-103899,Franklin Hall,Manhattan Laundry DC. LLC,C,1346 Florida AVE NW,240288,397288.49,139128.09,Active,Tavern,,CHECKED,,,,,,Ward 1,20009,SMD 1B04,ANC 1B,,,,,,-77.03126759,38.92001946,232,,
1342,ABRA-103930,Slipstream,"Glass House Coffee Two, LLC",C,82 I ST SE,307326,399514.58,134644,Active,Tavern,,,,,,,,Ward 6,20003,SMD 6D07,ANC 6D,,,,,,-77.00559442,38.87962921,47,,
1343,ABRA-103950,Reren,North Brothers LLC,C,817 7TH ST NW,285563,398125.53,136940.91,Active,Restaurant,,,,,,,,Ward 2,20001,SMD 2C01,ANC 2C,,,,,,-77.02160935,38.90031878,41,,
1344,ABRA-104008,647 Rooftop,647 Rooftop LLC,C,647 FLORIDA AVE NW,242987,398137.24,138711.06,405.1 New Const,Tavern,,,,,CHECKED,,,Ward 1,20001,SMD 1B01,ANC 1B,,,,,,-77.02147915,38.91626526,475,,
1345,ABRA-104016,Sushi Gakyu,Gakyu LLC,C,1420 New York AVE NW,300900,397150.76,136776.66,Active,Restaurant,,,,CHECKED,,,,Ward 2,20005,SMD 2C01,ANC 2C,,,,,,-77.03284605,38.89883687,67,,
1346,ABRA-104023,Eco Caters,A&J Hospitality Corporation,Caterer,"2221 Adams PL NE, UNIT B",146266,402264.54,139042.9,Active,Caterer,,,,,,,,Ward 5,20018,SMD 5C02,ANC 5C,,,,,,-76.9738869,38.91925364,,,
1347,ABRA-104027,Daily 14 Mart,"Sangdo, Inc.",A,1135 14TH ST NW,307381,397251.22,137448.09,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 2,20005,SMD 2F05,ANC 2F,,,,,,-77.03169064,38.90488567,,,
1348,ABRA-104030,Escape Room Live,Escape Room Live DC LLC,C,3345 M ST NW,314756,394145.66,137488.66,Active,Multipurpose,,,,,,,,Ward 2,20007,SMD 2E05,ANC 2E,,,,,,-77.06749492,38.9052356,150,,
1349,ABRA-104111,The Wydown,"Cafe Circuit, LLC",C,600 H ST NE,311750,400226.63,136950.15,Active,Restaurant,,,,,CHECKED,,,Ward 6,20002,SMD 6C05,ANC 6C,,,,,,-76.99738735,38.90040398,64,,
1350,ABRA-104119,Rito Loco-El Techo,"Rito Loco, LLC",C,606 FLORIDA AVE NW,279849,398239.23,138612.8,Active,Restaurant,,CHECKED,,,CHECKED,,,Ward 6,20001,SMD 6E02,ANC 6E,,,,,,-77.02030287,38.91538031,79,,
1351,ABRA-104129,Boulangerie Christophe,"Boulangerie Christophe, LLC",C,1422 WISCONSIN AVE NW,277050,394450.12,137827.87,Active,Restaurant,,,,,CHECKED,,,Ward 2,20007,SMD 2E03,ANC 2E,,,,,,-77.06398753,38.90829363,104,,
1352,ABRA-104158,Hamilton Liquors,"Golden Triangle Investments, LLC",A,5205 GEORGIA AVE NW,251692,397634.6,142807.36,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 4,20011,SMD 4D04,ANC 4D,,,,,,-77.02728913,38.95316475,,,
1353,ABRA-104214,Floriana,"Branda, LLC",C,1602 17th ST NW,241712,396639.98,138164.01,Active,Restaurant,,,,CHECKED,,,,Ward 2,20009,SMD 2B03,ANC 2B,,,,,,-77.03874111,38.9113328,94,,
1354,ABRA-104217,Toku Japanese and Asian Cuisine,"Tono 2, Inc.",C,1301 U ST NW,297578,397353.38,138824.63,Active,Restaurant,,CHECKED,,,,,,Ward 1,20009,SMD 1B12,ANC 1B,,,,,,-77.03051814,38.91728599,76,,
1355,ABRA-104228,Power Night Club/Lounge/Restaurant,"2335, LLC",C,2335 BLADENSBURG RD NE,48294,402703.39,139278.62,Active,Tavern,,CHECKED,,,,,,Ward 5,20018,SMD 5C04,ANC 5C,CHECKED,CHECKED,,,,-76.96882546,38.92137584,299,,
1356,ABRA-104232,Joselito - Casa de Comidas,"Joselito, LLC",C,660 PENNSYLVANIA AVE SE,300871,400298.25,135258.46,Active,Restaurant,,,,CHECKED,,,,Ward 6,20003,SMD 6B02,ANC 6B,,,,,,-76.99656243,38.88516493,70,,
1357,ABRA-104296,Taqueria Rosticeria Fresca,"AKC Briceno, LLC",C,701 H ST NE,9,400348.3,136896.84,Active,Restaurant,,,,CHECKED,,,,Ward 6,20002,SMD 6C05,ANC 6C,,,,,,-76.99598473,38.89992404,49,,
1358,ABRA-104330,Alabama Convenience,"Omega Ventures, Inc.",B,2209 Alabama AVE SE,278081,402282.76,131429.52,Active,Retail - Class B,,,,,,,,Ward 8,20020,SMD 8E03,ANC 8E,,,,,,-76.97370209,38.85066936,,,
1359,ABRA-104335,Dolan Uyghur Restaurant,"Kroran Uyghur Restaurant, LLC",C,3518 Connecticut AVE NW,277556,394871.24,140920.63,Active,Restaurant,,,,CHECKED,,,,Ward 3,20008,SMD 3C05,ANC 3C,,,,,,-77.05915532,38.93615676,88,,
1360,ABRA-104374,Georgia Avenue Food Barn,"Brook Georgia Enterprises, LLC",A,6205 GEORGIA AVE NW,302323,397638.16,144152.68,Active,Retail - Liquor Store,,,,,,CHECKED,,Ward 4,20011,SMD 4B03,ANC 4B,,,,,,-77.02725269,38.96528375,,,
1361,ABRA-104468,Sfoglina Pasta House,"FT Casaluca DC II, LLC",Caterer,4445 CONNECTICUT AVE NW,312972,394400.35,142083.1,Active,Caterer,,,,,,,,Ward 3,20008,SMD 3F04,ANC 3F,,,,,,-77.06459607,38.94662542,,,
1362,ABRA-104498,Whole Foods Market,"Whole Foods Market Group, Inc.",D,600 H ST NE,311750,400226.63,136950.15,Active,Restaurant,,,,,CHECKED,,,Ward 6,20002,SMD 6C05,ANC 6C,,,,,,-76.99738735,38.90040398,213,,
1363,ABRA-104505,Whole Foods Market,"Whole Foods Market Group, Inc.",B,600 H ST NE,311750,400226.63,136950.15,Active,Retail-Full Service Grocery,,,,,,CHECKED,,Ward 6,20002,SMD 6C05,ANC 6C,,,,,,-76.99738735,38.90040398,,,
1364,ABRA-104527,Trump International Hotel Washington DC/ BLT Prime,Trump Old Post Office LLC,Caterer,1100 PENNSYLVANIA AVE NW,293192,397608.04,136253.35,Active,Caterer,,,,,,,,Ward 2,20004,SMD 2C01,ANC 2C,,,,,,-77.02757271,38.89412373,,,
1365,ABRA-104583,Himitsu,"Himitsu, LLC",C,828 UPSHUR ST NW,252498,397872.82,141537.63,Active,Restaurant,,,,CHECKED,,,,Ward 4,20011,SMD 4C07,ANC 4C,,,,,,-77.02453689,38.94172728,25,,
1366,ABRA-104594,Calico,"Alley Cats Hospitality, LLC",C,50 Blagden AL NW,313132,397815.55,137594.88,Active,Restaurant,,,,,CHECKED,,,Ward 2,20001,SMD 2F06,ANC 2F,,,,,,-77.02518495,38.90620925,70,,
1367,ABRA-104597,Dacha Beer Garden,"Daci Enterprises, LLC",Caterer,1600 7th ST NW,311079,398076.07,138157.68,Active,Caterer,,,,,,,,Ward 6,20001,SMD 6E01,ANC 6E,,,,,,-77.02218294,38.91128009,,,
1368,ABRA-104606,Sylvia's Liquors,"Matthias, Inc",A,1818 BENNING RD NE,286493,402014.55,136820.2,Active,Retail - Liquor Store,,,,,,,,Ward 5,20002,SMD 5D05,ANC 5D,,,,,,-76.97677613,38.8992314,,,
1369,ABRA-104608,Heritage India DC,"SMSK, LLC",C,3238 WISCONSIN AVE NW,284617,393695.69,140608.93,Active,Restaurant,,,,CHECKED,,,,Ward 3,20016,SMD 3C09,ANC 3C,,,,,,-77.07271129,38.93334123,60,,
1370,ABRA-104641,Best Deals Wine,"Webwines, LLC",A,175 R ST NE,300028,399659.89,138271.89,About to Expire,Internet,,,,,,,,Ward 5,20002,SMD 5E03,ANC 5E,,,,,,-77.00392153,38.91231064,,,
1371,ABRA-104694,Union Kitchen Grocery,"Union Kitchen, LLC",B,1251 9TH ST NW,301804,397942.66,137691.32,Active,Retail-Full Service Grocery,,,,,,CHECKED,,Ward 2,20001,SMD 2F06,ANC 2F,,,,,,-77.02371977,38.90707866,,,
1372,ABRA-104701,GLO - Lalibela Ethiopian Restaurant & Lounge,M & S INC.,C,1608 7TH ST NW,225813,398074.74,138181.63,Active,Restaurant,,CHECKED,,,,,,Ward 6,20001,SMD 6E01,ANC 6E,,,,,,-77.02219835,38.9114955,78,,
1373,ABRA-104706,Primrose,"Shaky McGurk's, LLC",C,3002 12TH ST NE,149340,400790.99,139990.1,Active,Tavern,,,,,CHECKED,,,Ward 5,20017,SMD 5B04,ANC 5B,,,,,,-76.99087776,38.92778888,71,,
1374,ABRA-104710,Kiss Tavern,"Kiss, LLC",C,637 T ST NW,313502,398146.19,138651.89,Issued,Tavern,,CHECKED,,,,,,Ward 1,20001,SMD 1B01,ANC 1B,CHECKED,CHECKED,,,,-77.02137579,38.91573192,99,,
1375,ABRA-104724,Shake Shack,Shake Shack Washington DC LLC,D,1400 14th ST NW,240221,397204.44,137901.69,Active,Restaurant,,,,CHECKED,,,,Ward 2,20005,SMD 2F02,ANC 2F,,,,,,-77.03223181,38.90897171,96,,
1376,ABRA-104725,Shake Shack,Shake Shack Washington D.C. LLC,D,54 M ST SE,315467,399399.32,134317.41,Active,Restaurant,,,,,,,,Ward 6,20003,SMD 6D02,ANC 6D,,,,,,-77.00692249,38.87668709,108,,
1377,ABRA-104754,Letena,"Letena Ethiopian Restaurant, LLC",C,"3100 14TH ST NW, UNIT 121",306304,397140.04,140158.41,Active,Restaurant,,CHECKED,,,,,,Ward 1,20010,SMD 1A05,ANC 1A,CHECKED,,,,,-77.03298372,38.92930077,60,,
1378,ABRA-104782,Hill Prince,"Bespoke 1337, LLC",C,1337 H ST NE,286074,401128.4,136901.79,Active,Tavern,,CHECKED,,,,,,Ward 6,20002,SMD 6A06,ANC 6A,,,,,,-76.98699159,38.89996798,194,,
1379,ABRA-104786,The Pretzel Bakery,"The Pretzel Bakery, LLC",D,"257 15TH ST SE, #A",46280,401399.33,135297.95,Active,Restaurant,,,,CHECKED,,,,Ward 6,20003,SMD 6B08,ANC 6B,,,,,,-76.98387153,38.88551927,38,,
1380,ABRA-104838,Old City Market and Oven,"Old City MAO, LLC",B,522 K ST NE,11461,400118.07,137212.78,Active,Retail - Grocery,,,,,,CHECKED,,Ward 6,20002,SMD 6C06,ANC 6C,,,,,,-76.99863881,38.9027702,,,
1381,ABRA-104866,Smokin' Pig,"Naomi's Ladder II, LLC",C,1208 H ST NE,71906,400884.75,136950.43,Active,Tavern,,CHECKED,,,,,,Ward 6,20002,SMD 6A01,ANC 6A,,CHECKED,,,,-76.98980037,38.90040609,113,,
1382,ABRA-104870,RPM ITALIAN/CAFE 110,"RPM D.C., LLC",Caterer,650 K ST NW,314755,398234.11,137155.65,Active,Caterer,,,,,,,,Ward 6,20001,SMD 6E05,ANC 6E,,,,,,-77.02035816,38.90225345,,,
1383,ABRA-105012,Heist,"Heist Group, LLC",C,1216 18TH ST NW,241286,396359.48,137611.68,Issued,Nightclub,,,,,,,,Ward 2,20036,SMD 2B06,ANC 2B,,,,,,-77.04197236,38.9063561,120,,CHECKED
1384,ABRA-105036,Martha's Market,"2400 Minnesota Avenue, SE, LLC",B,2400 MINNESOTA AVE SE,287016,402408.07,133906.29,Active,Retail - Grocery,,,,,,,,Ward 7,20020,SMD 7B03,ANC 7B,,,,,,-76.97224982,38.87298047,,,
1385,ABRA-105058,Library Tavern,"Library Tavern, LLC",C,5420 3RD ST NW,285193,398587,143141.4,Active,Tavern,,CHECKED,,CHECKED,,,,Ward 4,20011,SMD 4D02,ANC 4D,,,,,,-77.01630217,38.95617592,85,,
1386,ABRA-105091,Yard House Restaurant,"Yard House USA, Inc.",C,812 7TH ST NW,279957,398072.16,136949.73,Active,Restaurant,,CHECKED,,CHECKED,,,,Ward 2,20001,SMD 2C01,ANC 2C,,CHECKED,,,,-77.02222464,38.90039845,538,,
1387,ABRA-105098,Pearl Street Warehouse,Hurricane Hospitality LLC,C,33 Pearl ST SW,315518,397934.22,134557.61,Active,Tavern,,CHECKED,,,CHECKED,,,Ward 6,20024,SMD 6D04,ANC 6D,CHECKED,CHECKED,,,,-77.02380765,38.87884869,280,,
1388,ABRA-105123,Streets Market,"S & H 4, Inc.",B,1221 MASSACHUSETTS AVE NW,240918,397480.95,137460.76,Active,Retail-Full Service Grocery,,,,,,CHECKED,,Ward 2,20005,SMD 2F08,ANC 2F,,,,,,-77.02904213,38.90500016,,,
